client_msg_id,type,text,user,ts,blocks,team,user_team,source_team,user_profile,thread_ts,reply_count,reply_users_count,latest_reply,reply_users,replies,is_locked,subscribed,parent_user_id,reactions,attachments,bot_id,bot_profile,files,upload,display_as_bot,subtype,edited,id,created,name,title,mimetype,filetype,pretty_type,editable,size,mode,is_public,is_tombstoned,public_url_shared,date_delete,url_private_download,shares,inviter,last_read,x_files,root,username,app_id,hidden
a2053bf3-2e71-4ee5-bae3-393e3b14c4ad,message,"<https://calendly.com/benjamincolewilliams/30min>

here is the updated link for mine",U03NW11JH19,1696864183.949199,"[{'type': 'rich_text', 'block_id': 'am1kX', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'link', 'url': 'https://calendly.com/benjamincolewilliams/30min'}, {'type': 'text', 'text': '\n\nhere is the updated link for mine'}]}]}]",T0ZBAEL59,T0ZBAEL59,T0ZBAEL59,"{'avatar_hash': '73c25e7ba8b3', 'image_72': 'https://avatars.slack-edge.com/2022-07-22/3840815289140_73c25e7ba8b347a71717_72.png', 'first_name': 'Benjamin', 'real_name': 'Benjamin Williams', 'display_name': 'Ben Williams', 'team': 'T0ZBAEL59', 'name': 'benjamincolewilliams', 'is_restricted': False, 'is_ultra_restricted': False}",1696528675.671909,,,,,,,,U03NW11JH19,,"[{'from_url': 'https://calendly.com/benjamincolewilliams/30min', 'service_icon': 'https://assets.calendly.com/assets/touch-icon-iphone-260067382323ed52661bd79f4fa22edee49175d0d5b1cfc96cdc28eabbea159a.png', 'thumb_url': 'https://assets.calendly.com/assets/booking/ogimage-453957c3679200e19fcc84e079b5e55cfb26ae5a3aa2504d75b5aedaaf37aa0c.png?source=opengraph', 'thumb_width': 1200, 'thumb_height': 630, 'id': 1, 'original_url': 'https://calendly.com/benjamincolewilliams/30min', 'fallback': 'Calendly: Consulting Mentor - 30 Minute Meeting - Benjamin Williams', 'text': 'Let me know if there is any specific thing you are working on. If you are looking to case please schedule two 30mins back to back otherwise we will not be able to complete a full case.Or if these times will not work for you.', 'title': 'Consulting Mentor - 30 Minute Meeting - Benjamin Williams', 'title_link': 'https://calendly.com/benjamincolewilliams/30min', 'service_name': 'Calendly'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3aa21287-48fe-4c47-8ac7-6b67473818f2,message,"*Community Service Project Opportunity*
• Come help less fortunate children in our community have a fun Halloween Party!
• Monday October 23rd, 5-7pm
• Need 15-20 volunteers! Spouses and friends more than welcome
• <https://www.signupgenius.com/go/10C084AACAC2EA3F9C25-45034077-south|Sign Up!!!>",U05AFDSJH70,1696869966.097459,"[{'type': 'rich_text', 'block_id': 'XG4W0', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Community Service Project Opportunity', 'style': {'bold': True}}, {'type': 'text', 'text': '\n'}]}, {'type': 'rich_text_list', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Come help less fortunate children in our community have a fun Halloween Party!'}]}, {'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Monday October 23rd, 5-7pm'}]}, {'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Need 15-20 volunteers! Spouses and friends more than welcome'}]}, {'type': 'rich_text_section', 'elements': [{'type': 'link', 'url': 'https://www.signupgenius.com/go/10C084AACAC2EA3F9C25-45034077-south', 'text': 'Sign Up!!!'}]}], 'style': 'bullet', 'indent': 0, 'border': 0}]}]",,,,,,,,,,,,,,"[{'name': 'jack_o_lantern', 'users': ['U03L4GN325D'], 'count': 1}, {'name': 'orange_heart', 'users': ['U03L4GN325D', 'U03NW11HA9H'], 'count': 2}]","[{'from_url': 'https://www.signupgenius.com/go/10C084AACAC2EA3F9C25-45034077-south', 'image_url': 'https://www.signupgenius.com/images/theme/halloween-main5.gif', 'image_width': 215, 'image_height': 200, 'image_bytes': 11689, 'service_icon': 'https://www.signupgenius.com/favicon.ico', 'id': 1, 'original_url': 'https://www.signupgenius.com/go/10C084AACAC2EA3F9C25-45034077-south', 'fallback': 'South Franklin Halloween Party Volunteers', 'text': 'Please review the available slots below and click on the button to sign up. Thank you!', 'title': 'South Franklin Halloween Party Volunteers', 'title_link': 'https://www.signupgenius.com/go/10C084AACAC2EA3F9C25-45034077-south', 'service_name': 'signupgenius.com'}]",,,"[{'id': 'F060C5EQ01G', 'created': 1696869644, 'timestamp': 1696869644, 'name': 'IMG_8562.jpg', 'title': 'IMG_8562', 'mimetype': 'image/jpeg', 'filetype': 'jpg', 'pretty_type': 'JPEG', 'user': 'U05AFDSJH70', 'user_team': 'T0ZBAEL59', 'editable': False, 'size': 82878, 'mode': 'hosted', 'is_external': False, 'external_type': '', 'is_public': True, 'public_url_shared': False, 'display_as_bot': False, 'username': '', 'url_private': 'https://files.slack.com/files-pri/T0ZBAEL59-F060C5EQ01G/img_8562.jpg?t=xoxe-33384496179-6155032394736-6131945144787-01857774735eba63135eda3d31da0931', 'url_private_download': 'https://files.slack.com/files-pri/T0ZBAEL59-F060C5EQ01G/download/img_8562.jpg?t=xoxe-33384496179-6155032394736-6131945144787-01857774735eba63135eda3d31da0931', 'media_display_type': 'unknown', 'thumb_64': 'https://files.slack.com/files-tmb/T0ZBAEL59-F060C5EQ01G-fb962d5949/img_8562_64.jpg?t=xoxe-33384496179-6155032394736-6131945144787-01857774735eba63135eda3d31da0931', 'thumb_80': 'https://files.slack.com/files-tmb/T0ZBAEL59-F060C5EQ01G-fb962d5949/img_8562_80.jpg?t=xoxe-33384496179-6155032394736-6131945144787-01857774735eba63135eda3d31da0931', 'thumb_360': 'https://files.slack.com/files-tmb/T0ZBAEL59-F060C5EQ01G-fb962d5949/img_8562_360.jpg?t=xoxe-33384496179-6155032394736-6131945144787-01857774735eba63135eda3d31da0931', 'thumb_360_w': 281, 'thumb_360_h': 360, 'thumb_480': 'https://files.slack.com/files-tmb/T0ZBAEL59-F060C5EQ01G-fb962d5949/img_8562_480.jpg?t=xoxe-33384496179-6155032394736-6131945144787-01857774735eba63135eda3d31da0931', 'thumb_480_w': 375, 'thumb_480_h': 480, 'thumb_160': 'https://files.slack.com/files-tmb/T0ZBAEL59-F060C5EQ01G-fb962d5949/img_8562_160.jpg?t=xoxe-33384496179-6155032394736-6131945144787-01857774735eba63135eda3d31da0931', 'thumb_720': 'https://files.slack.com/files-tmb/T0ZBAEL59-F060C5EQ01G-fb962d5949/img_8562_720.jpg?t=xoxe-33384496179-6155032394736-6131945144787-01857774735eba63135eda3d31da0931', 'thumb_720_w': 562, 'thumb_720_h': 720, 'thumb_800': 'https://files.slack.com/files-tmb/T0ZBAEL59-F060C5EQ01G-fb962d5949/img_8562_800.jpg?t=xoxe-33384496179-6155032394736-6131945144787-01857774735eba63135eda3d31da0931', 'thumb_800_w': 800, 'thumb_800_h': 1025, 'thumb_960': 'https://files.slack.com/files-tmb/T0ZBAEL59-F060C5EQ01G-fb962d5949/img_8562_960.jpg?t=xoxe-33384496179-6155032394736-6131945144787-01857774735eba63135eda3d31da0931', 'thumb_960_w': 749, 'thumb_960_h': 960, 'thumb_1024': 'https://files.slack.com/files-tmb/T0ZBAEL59-F060C5EQ01G-fb962d5949/img_8562_1024.jpg?t=xoxe-33384496179-6155032394736-6131945144787-01857774735eba63135eda3d31da0931', 'thumb_1024_w': 799, 'thumb_1024_h': 1024, 'original_w': 828, 'original_h': 1061, 'thumb_tiny': 'AwAwACWFAhkZgCD6HtUlRht021Spx95sfpU3HtVJ6ANoNO49qRvunbgHtTuBCvloWAVnOfXpTtyf88T+ZpI33A4dUYHkEU/Lf89o6h2GMVgJGQRkYPPOKl4/un86jUsCdzAjsc0+rW2oheP7p/OkPA+7+tLSHA6mmBEm2UkmJiRwcU/y1/55P+VJ85Jy+0dhmjDf89v1qNQEVS0m5lCgcKtSgZqMIWkLbiy9h0/OpBkdqpbaABGKaQCCD0NO59DSMMjBBpgRLuTKtGJAOhp2f+nYUICmQ8je2BmnZH/PR/8Avis3YZ//2Q==', 'permalink': 'https://byumba.slack.com/files/U05AFDSJH70/F060C5EQ01G/img_8562.jpg', 'permalink_public': 'https://slack-files.com/T0ZBAEL59-F060C5EQ01G-3ddd34f23e', 'is_starred': False, 'has_rich_preview': False, 'file_access': 'visible'}]",False,False,,"{'user': 'U05AFDSJH70', 'ts': '1696869982.000000'}",,,,,,,,,,,,,,,,,,,,,,,
C80AAAD2-20AE-4E99-98ED-554BB469ACFF,message,Anyone left this at W240? ,U03LMGS73J8,1696870455.818039,"[{'type': 'rich_text', 'block_id': 'o7+sK', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Anyone left this at W240? '}]}]}]",,,,,,,,,,,,,,,,,,"[{'id': 'F060C4D9727', 'created': 1696870446, 'timestamp': 1696870446, 'name': 'IMG_1587.jpg', 'title': 'IMG_1587', 'mimetype': 'image/jpeg', 'filetype': 'jpg', 'pretty_type': 'JPEG', 'user': 'U03LMGS73J8', 'user_team': 'T0ZBAEL59', 'editable': False, 'size': 1294191, 'mode': 'hosted', 'is_external': False, 'external_type': '', 'is_public': True, 'public_url_shared': False, 'display_as_bot': False, 'username': '', 'url_private': 'https://files.slack.com/files-pri/T0ZBAEL59-F060C4D9727/img_1587.jpg?t=xoxe-33384496179-6155032394736-6131945144787-01857774735eba63135eda3d31da0931', 'url_private_download': 'https://files.slack.com/files-pri/T0ZBAEL59-F060C4D9727/download/img_1587.jpg?t=xoxe-33384496179-6155032394736-6131945144787-01857774735eba63135eda3d31da0931', 'media_display_type': 'unknown', 'thumb_64': 'https://files.slack.com/files-tmb/T0ZBAEL59-F060C4D9727-628d9ce778/img_1587_64.jpg?t=xoxe-33384496179-6155032394736-6131945144787-01857774735eba63135eda3d31da0931', 'thumb_80': 'https://files.slack.com/files-tmb/T0ZBAEL59-F060C4D9727-628d9ce778/img_1587_80.jpg?t=xoxe-33384496179-6155032394736-6131945144787-01857774735eba63135eda3d31da0931', 'thumb_360': 'https://files.slack.com/files-tmb/T0ZBAEL59-F060C4D9727-628d9ce778/img_1587_360.jpg?t=xoxe-33384496179-6155032394736-6131945144787-01857774735eba63135eda3d31da0931', 'thumb_360_w': 270, 'thumb_360_h': 360, 'thumb_480': 'https://files.slack.com/files-tmb/T0ZBAEL59-F060C4D9727-628d9ce778/img_1587_480.jpg?t=xoxe-33384496179-6155032394736-6131945144787-01857774735eba63135eda3d31da0931', 'thumb_480_w': 360, 'thumb_480_h': 480, 'thumb_160': 'https://files.slack.com/files-tmb/T0ZBAEL59-F060C4D9727-628d9ce778/img_1587_160.jpg?t=xoxe-33384496179-6155032394736-6131945144787-01857774735eba63135eda3d31da0931', 'thumb_720': 'https://files.slack.com/files-tmb/T0ZBAEL59-F060C4D9727-628d9ce778/img_1587_720.jpg?t=xoxe-33384496179-6155032394736-6131945144787-01857774735eba63135eda3d31da0931', 'thumb_720_w': 540, 'thumb_720_h': 720, 'thumb_800': 'https://files.slack.com/files-tmb/T0ZBAEL59-F060C4D9727-628d9ce778/img_1587_800.jpg?t=xoxe-33384496179-6155032394736-6131945144787-01857774735eba63135eda3d31da0931', 'thumb_800_w': 800, 'thumb_800_h': 1067, 'thumb_960': 'https://files.slack.com/files-tmb/T0ZBAEL59-F060C4D9727-628d9ce778/img_1587_960.jpg?t=xoxe-33384496179-6155032394736-6131945144787-01857774735eba63135eda3d31da0931', 'thumb_960_w': 720, 'thumb_960_h': 960, 'thumb_1024': 'https://files.slack.com/files-tmb/T0ZBAEL59-F060C4D9727-628d9ce778/img_1587_1024.jpg?t=xoxe-33384496179-6155032394736-6131945144787-01857774735eba63135eda3d31da0931', 'thumb_1024_w': 768, 'thumb_1024_h': 1024, 'original_w': 3024, 'original_h': 4032, 'thumb_tiny': 'AwAwACS28Yceh7GqNxGwPzjBPAbtWhSNt24bGD61KY2ihDdmIBW5A4I/wqx5cN0MxthuvHWmS2SMMpkH0z1qq6mIBtpVhVbiLn+lp8oKuB0Jo33n9xP0qut84GNwP+8Mml+3P6p/3yaVhkovA0YK4Ddx6VBJNk5Ymq68OdvSnB+cHrVLQTLCTMn3W4qb7RHKu2ZPxqkuB0p4BJA9aBExsFbmOX5T0yKT+zz/AM9B+VXY12oAO1OqblWMeRDEMM3z+3am544A3HvVu4Tch55HIqsgAPvTEOhQP8pOG7VZhgKvljnHSqxWrMFxghZT9G/xpO40XRRSZozUjP/Z', 'permalink': 'https://byumba.slack.com/files/U03LMGS73J8/F060C4D9727/img_1587.jpg', 'permalink_public': 'https://slack-files.com/T0ZBAEL59-F060C4D9727-4f0eb54af9', 'is_starred': False, 'has_rich_preview': False, 'file_access': 'visible'}]",False,False,,,,,,,,,,,,,,,,,,,,,,,,,
6da2a77b-a6ce-4588-bf22-dc0a68e86429,message,":moneybag::alert:Hey MBA Fam! For a project that i’m a part of for the Marketing Lab, I am looking for help on a research consulting project we are doing for a new home builder client. This week, we need to interview  up to 50 MBA’s! The client budgeted for a *$10 incentive* per MBA interviewee (as Amazon gift cards), and the interview process should take 20-30 minutes. We’d love your help if you could participate. Fill out this survey form and students will follow up to schedule an interview time slot. Thank you! <https://byu.az1.qualtrics.com/jfe/form/SV_38EZ5kfOLlVJYh0>:moneybag::alert:",U03PKR5DAQY,1696872952.760119,"[{'type': 'rich_text', 'block_id': '2lcB+', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'emoji', 'name': 'moneybag', 'unicode': '1f4b0'}, {'type': 'emoji', 'name': 'alert'}, {'type': 'text', 'text': 'Hey MBA Fam! For a project that i’m a part of for the Marketing Lab, I am looking for help on a research consulting project we are doing for a new home builder client. This week, we need to interview  up to 50 MBA’s! The client budgeted for a '}, {'type': 'text', 'text': '$10 incentive', 'style': {'bold': True}}, {'type': 'text', 'text': ' per MBA interviewee (as Amazon gift cards), and the interview process should take 20-30 minutes. We’d love your help if you could participate. Fill out this survey form and students will follow up to schedule an interview time slot. Thank you! '}, {'type': 'link', 'url': 'https://byu.az1.qualtrics.com/jfe/form/SV_38EZ5kfOLlVJYh0'}, {'type': 'emoji', 'name': 'moneybag', 'unicode': '1f4b0'}, {'type': 'emoji', 'name': 'alert'}]}]}]",T0ZBAEL59,T0ZBAEL59,T0ZBAEL59,"{'avatar_hash': '52b5593dad8e', 'image_72': 'https://avatars.slack-edge.com/2023-07-09/5563230941697_52b5593dad8edd81526e_72.jpg', 'first_name': 'Carter', 'real_name': 'Carter Fritz', 'display_name': 'Carter Fritz', 'team': 'T0ZBAEL59', 'name': 'w.carter.fritz', 'is_restricted': False, 'is_ultra_restricted': False}",,,,,,,,,,,"[{'from_url': 'https://byu.az1.qualtrics.com/jfe/form/SV_38EZ5kfOLlVJYh0', 'service_icon': 'https://byu.az1.qualtrics.com/brand-management/apple-touch-icon', 'id': 1, 'original_url': 'https://byu.az1.qualtrics.com/jfe/form/SV_38EZ5kfOLlVJYh0', 'fallback': 'Qualtrics Survey | Qualtrics Experience Management', 'text': 'The most powerful, simple and trusted way to gather experience data. Start your journey to experience management and try a free account today.', 'title': 'Qualtrics Survey | Qualtrics Experience Management', 'title_link': 'https://byu.az1.qualtrics.com/jfe/form/SV_38EZ5kfOLlVJYh0', 'service_name': 'byu.az1.qualtrics.com'}]",,,,,,,"{'user': 'U03PKR5DAQY', 'ts': '1696873774.000000'}",,,,,,,,,,,,,,,,,,,,,,,
44b6a97c-f793-449d-94aa-8d5af10a5ee2,message,"Guest speaker Adam Miller *Spiritual* Devotional. Come take a break, feel the spirit, and be inspired. Bring a friend, spouse, or interest (plus one).

When:
Thursday, October 12
6:30 – 7:30pm

Location:
N. Eldon Tanner Building (TNRB) Room 251

<https://www.adamsmiller.net/>",U03LK551XFU,1696876324.704049,"[{'type': 'rich_text', 'block_id': 'WN+SB', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Guest speaker Adam Miller'}, {'type': 'text', 'text': ' Spiritual ', 'style': {'bold': True}}, {'type': 'text', 'text': 'Devotional. Come take a break, feel the spirit, and be inspired. Bring a friend, spouse, or interest (plus one).\n\nWhen:\nThursday, October 12\n6:30 – 7:30pm\n\nLocation:\nN. Eldon Tanner Building (TNRB) Room 251\n\n'}, {'type': 'link', 'url': 'https://www.adamsmiller.net/'}]}]}]",,,,,1696876324.704049,1.0,1.0,1696876871.972689,['U03LXQCEVKK'],"[{'user': 'U03LXQCEVKK', 'ts': '1696876871.972689'}]",False,False,,"[{'name': 'heart', 'users': ['U03LG776WFP', 'U03LMGYLSR2', 'U03NW11JH19', 'U03LG7C5QAH'], 'count': 4}]","[{'from_url': 'https://www.adamsmiller.net/', 'service_icon': 'https://static.parastorage.com/client/pfavico.ico', 'id': 1, 'original_url': 'https://www.adamsmiller.net/', 'fallback': 'adammiller: Adam S. Miller, Philosopher and Theologian', 'text': 'Information about Adam S. Miller, Philosopher and Theologian', 'title': 'Adam S. Miller, Philosopher and Theologian', 'title_link': 'https://www.adamsmiller.net/', 'service_name': 'adammiller'}]",,,"[{'id': 'F0611K5GMFA', 'created': 1696875802, 'timestamp': 1696875802, 'name': 'image.png', 'title': 'image.png', 'mimetype': 'image/png', 'filetype': 'png', 'pretty_type': 'PNG', 'user': 'U03LK551XFU', 'user_team': 'T0ZBAEL59', 'editable': False, 'size': 300246, 'mode': 'hosted', 'is_external': False, 'external_type': '', 'is_public': True, 'public_url_shared': False, 'display_as_bot': False, 'username': '', 'url_private': 'https://files.slack.com/files-pri/T0ZBAEL59-F0611K5GMFA/image.png?t=xoxe-33384496179-6155032394736-6131945144787-01857774735eba63135eda3d31da0931', 'url_private_download': 'https://files.slack.com/files-pri/T0ZBAEL59-F0611K5GMFA/download/image.png?t=xoxe-33384496179-6155032394736-6131945144787-01857774735eba63135eda3d31da0931', 'media_display_type': 'unknown', 'thumb_64': 'https://files.slack.com/files-tmb/T0ZBAEL59-F0611K5GMFA-e139e98097/image_64.png?t=xoxe-33384496179-6155032394736-6131945144787-01857774735eba63135eda3d31da0931', 'thumb_80': 'https://files.slack.com/files-tmb/T0ZBAEL59-F0611K5GMFA-e139e98097/image_80.png?t=xoxe-33384496179-6155032394736-6131945144787-01857774735eba63135eda3d31da0931', 'thumb_360': 'https://files.slack.com/files-tmb/T0ZBAEL59-F0611K5GMFA-e139e98097/image_360.png?t=xoxe-33384496179-6155032394736-6131945144787-01857774735eba63135eda3d31da0931', 'thumb_360_w': 360, 'thumb_360_h': 356, 'thumb_480': 'https://files.slack.com/files-tmb/T0ZBAEL59-F0611K5GMFA-e139e98097/image_480.png?t=xoxe-33384496179-6155032394736-6131945144787-01857774735eba63135eda3d31da0931', 'thumb_480_w': 480, 'thumb_480_h': 474, 'thumb_160': 'https://files.slack.com/files-tmb/T0ZBAEL59-F0611K5GMFA-e139e98097/image_160.png?t=xoxe-33384496179-6155032394736-6131945144787-01857774735eba63135eda3d31da0931', 'original_w': 481, 'original_h': 475, 'thumb_tiny': 'AwAvADCba3+zx70u1hjJX8jTiCD94/lTtvIyWIoAjMTk8Yx9KBGw6t+lTtIqkKWAJ6DvVZ543cKrEnPNAClD3Y/kKYUJOCTT28vbkYP40mI8c7aAJSI/Ufi1IDGpyCB75oyCpwufTC0rPtHIYD6UAKfLB8zaMjnNVHnRlbauDnv1qdhtCueUbn6VVZ185AgLHdk570AWwQqABT05+WlVuvDflVcXiOQCGX1zUqvvJCben96gBPO2rgdqrySFjkkmot53YJo7UAaNsfMtcdxkUw2/74EAAdTTNPf5nQ9xuq73oAxrpdl1IPU5qMOVIIODVrUlxMG9VqkTQB//2Q==', 'permalink': 'https://byumba.slack.com/files/U03LK551XFU/F0611K5GMFA/image.png', 'permalink_public': 'https://slack-files.com/T0ZBAEL59-F0611K5GMFA-3401b1558d', 'is_starred': False, 'has_rich_preview': False, 'file_access': 'visible'}]",False,False,,"{'user': 'U03LK551XFU', 'ts': '1696876383.000000'}",,,,,,,,,,,,,,,,,,,,,,,
a8ab8030-cfbf-4ec2-b486-f306a17be832,message,"Cannot recommend the above highly enough! He’ll be speaking on the topic “Love as a law, not as a reward”!",U03LXQCEVKK,1696876407.374359,"[{'type': 'rich_text', 'block_id': 'TTvD0', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Cannot recommend the above highly enough! He’ll be speaking on the topic “Love as a law, not as a reward”!'}]}]}]",T0ZBAEL59,T0ZBAEL59,T0ZBAEL59,"{'avatar_hash': '67ff394c55d5', 'image_72': 'https://avatars.slack-edge.com/2022-10-10/4185197525159_67ff394c55d5f4936cf1_72.png', 'first_name': 'Taylor', 'real_name': 'Taylor Brooks', 'display_name': '', 'team': 'T0ZBAEL59', 'name': 'taylorleebrooks', 'is_restricted': False, 'is_ultra_restricted': False}",,,,,,,,,,"[{'name': 'thread', 'users': ['U03LMGXA3FW', 'U05A7HE11LP', 'U03LXQLBGCR', 'U03LG7BV35K', 'U03L4GT3B55', 'U03LK4YJGQJ'], 'count': 6}, {'name': 'scissors', 'users': ['U03LXQCEVKK'], 'count': 1}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
faf5a244-e711-4569-b279-f7cbc3e1b9f1,message,"Cannot recommend the above highly enough! He’ll be speaking on the topic “Love as a law, not as a reward”!",U03LXQCEVKK,1696876871.972689,"[{'type': 'rich_text', 'block_id': 'TTvD0', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Cannot recommend the above highly enough! He’ll be speaking on the topic “Love as a law, not as a reward”!'}]}]}]",T0ZBAEL59,T0ZBAEL59,T0ZBAEL59,"{'avatar_hash': '67ff394c55d5', 'image_72': 'https://avatars.slack-edge.com/2022-10-10/4185197525159_67ff394c55d5f4936cf1_72.png', 'first_name': 'Taylor', 'real_name': 'Taylor Brooks', 'display_name': '', 'team': 'T0ZBAEL59', 'name': 'taylorleebrooks', 'is_restricted': False, 'is_ultra_restricted': False}",1696876324.704049,,,,,,,,U03LK551XFU,"[{'name': 'call_me_hand', 'users': ['U03LK551XFU'], 'count': 1}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09F6EC37-4157-497E-AB79-94C93F81FF1C,message,"Anyone that still needs help on the finance case, come to W259 after marketing from 3:30-5",U05GRT17A87,1696878623.878229,"[{'type': 'rich_text', 'block_id': 'Da4St', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Anyone that still needs help on the finance case, come to W259 after marketing from 3:30-5'}]}]}]",T0ZBAEL59,T0ZBAEL59,T0ZBAEL59,"{'avatar_hash': 'g01a9e79bf95', 'image_72': 'https://secure.gravatar.com/avatar/01a9e79bf959f8978335f03bcf02acb5.jpg?s=72&d=https%3A%2F%2Fa.slack-edge.com%2Fdf10d%2Fimg%2Favatars%2Fava_0014-72.png', 'first_name': 'Stone', 'real_name': 'Stone Taylor Airoso', 'display_name': '', 'team': 'T0ZBAEL59', 'name': 'stoneairoso', 'is_restricted': False, 'is_ultra_restricted': False}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
757a1128-6e14-444c-874b-81cb61c88f28,message,Can someone post the link for bidding? I'm way behind and need it.,U03LK5295DY,1696878753.526249,"[{'type': 'rich_text', 'block_id': 'G7wBa', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': ""Can someone post the link for bidding? I'm way behind and need it.""}]}]}]",T0ZBAEL59,T0ZBAEL59,T0ZBAEL59,"{'avatar_hash': 'fc0bdc6645be', 'image_72': 'https://avatars.slack-edge.com/2022-07-31/3887605632561_fc0bdc6645be97c3c324_72.png', 'first_name': 'Allison', 'real_name': 'Allison Adams', 'display_name': 'Allison Adams', 'team': 'T0ZBAEL59', 'name': 'adamsallison00', 'is_restricted': False, 'is_ultra_restricted': False}",1696878753.526249,2.0,2.0,1696880533.437979,"['U03L57R4HN3', 'U03LMGXA3FW']","[{'user': 'U03L57R4HN3', 'ts': '1696878938.329179'}, {'user': 'U03LMGXA3FW', 'ts': '1696880533.437979'}]",False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,1696880533.437979,,,,,
0f29e1e7-7f91-41e4-87e2-e347c8b7be7f,message,"<https://services.byu.edu/services/electives/bid2.pl>

I think this is it.",U03L57R4HN3,1696878938.329179,"[{'type': 'rich_text', 'block_id': 'Az3eW', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'link', 'url': 'https://services.byu.edu/services/electives/bid2.pl'}, {'type': 'text', 'text': '\n\nI think this is it.'}]}]}]",T0ZBAEL59,T0ZBAEL59,T0ZBAEL59,"{'avatar_hash': '2f47764806af', 'image_72': 'https://avatars.slack-edge.com/2022-06-21/3694832406710_2f47764806af93c03af3_72.jpg', 'first_name': 'Brittany', 'real_name': 'Brittany Bennion', 'display_name': 'Brit Bennion', 'team': 'T0ZBAEL59', 'name': 'britbennion', 'is_restricted': False, 'is_ultra_restricted': False}",1696878753.526249,,,,,,,,U03LK5295DY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9e887aab-fd10-4a63-b020-fe0af2febeba,message,"You can also google  ""BYU MBA Bidding"" and it is the first search result.",U03LMGXA3FW,1696880533.437979,"[{'type': 'rich_text', 'block_id': 'FKe1L', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'You can also google  ""BYU MBA Bidding"" and it is the first search result.'}]}]}]",T0ZBAEL59,T0ZBAEL59,T0ZBAEL59,"{'avatar_hash': '373602dff593', 'image_72': 'https://avatars.slack-edge.com/2022-06-21/3693309073190_373602dff593ea263f9b_72.png', 'first_name': 'Samantha', 'real_name': 'Samantha Turley', 'display_name': '', 'team': 'T0ZBAEL59', 'name': 'samiturley21', 'is_restricted': False, 'is_ultra_restricted': False}",1696878753.526249,,,,,,,,U03LK5295DY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9671965d-d821-496f-ac8b-67bd2d41f5b0,message,"Class registration is on 10/16, so here is a channel to plan what SWELL classes to take with friends next semester! <#C060FD0AVPW|swell_class_winter24> SWELL classes are sports/exercise classes with a lot of great options. There is something for everyone and I would definitely recommend taking at least one!",U03LXQLBGCR,1696880907.314519,"[{'type': 'rich_text', 'block_id': 'DTI+r', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Class registration is on 10/16, so here is a channel to plan what SWELL classes to take with friends next semester! '}, {'type': 'channel', 'channel_id': 'C060FD0AVPW'}, {'type': 'text', 'text': ' SWELL classes are sports/exercise classes with a lot of great options. There is something for everyone and I would definitely recommend taking at least one!'}]}]}]",T0ZBAEL59,T0ZBAEL59,T0ZBAEL59,"{'avatar_hash': 'df4db093e9fa', 'image_72': 'https://avatars.slack-edge.com/2022-07-21/3834694788083_df4db093e9fa68b16c9d_72.jpg', 'first_name': 'Matt', 'real_name': 'Matt Benson', 'display_name': '', 'team': 'T0ZBAEL59', 'name': 'mbenson358', 'is_restricted': False, 'is_ultra_restricted': False}",,,,,,,,,,"[{'name': 'raised_hands', 'users': ['U03L4GQK4KZ'], 'count': 1}, {'name': 'raised_hands::skin-tone-2', 'users': ['U03LK39PKRR'], 'count': 1}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
